year,country,purpose,mode,duration,age,visits_thousands,nights_thousands,expenditure_millions,cluster_group
2003,USA,VFR,Air,4-7 nights,35-44,0.44,1.72,0.14,smaller spenders
2003,USA,VFR,Air,4-7 nights,55-64,1.21,4.81,0.32,smaller spenders
2003,USA,VFR,Air,8-14 nights,0-15,0.67,6.62,0.3,smaller spenders
2003,USA,VFR,Air,8-14 nights,16-24,0.86,3.49,0.26,smaller spenders
2003,USA,VFR,Air,8-14 nights,25-34,0.83,2.44,0.19,smaller spenders
2003,USA,VFR,Air,8-14 nights,35-44,0.4,0.79,0.02,smaller spenders
2003,USA,VFR,Air,8-14 nights,45-54,0.64,6.31,0.2,smaller spenders
2003,USA,VFR,Air,8-14 nights,55-64,1.97,18.43,0.28,smaller spenders
2003,USA,VFR,Air,8-14 nights,65+,0.4,5.51,0.2,smaller spenders
2003,USA,VFR,Air,15+ nights,16-24,0.49,3.86,0.05,smaller spenders
2003,USA,VFR,Air,15+ nights,25-34,0.42,1.07,0.03,smaller spenders
2003,USA,VFR,Air,15+ nights,35-44,1.2,12.95,0.13,smaller spenders
2003,USA,VFR,Air,15+ nights,55-64,0.99,8.49,0.18,smaller spenders
2003,USA,VFR,Air,15+ nights,65+,2.03,30.87,0.57,smaller spenders
2003,USA,Study,Air,8-14 nights,25-34,0.23,0.23,0.06,smaller spenders
2003,USA,Study,Air,15+ nights,16-24,3.03,269.89,4.03,medium spenders
2003,USA,Study,Tunnel,4-7 nights,16-24,0.51,3.05,0.25,smaller spenders
2003,USA,Other,Air,1-3 nights,35-44,2.41,4.77,0.39,smaller spenders
2003,USA,Other,Air,1-3 nights,55-64,0.33,0.33,0.03,smaller spenders
2003,USA,Other,Air,4-7 nights,16-24,0.45,1.77,0.12,smaller spenders
2003,USA,Other,Air,8-14 nights,0-15,1.2,10.74,1.18,smaller spenders
2003,USA,Other,Air,8-14 nights,16-24,3.03,30.95,1.31,smaller spenders
2003,USA,Other,Air,8-14 nights,25-34,2.41,21.48,2.09,smaller spenders
2003,USA,Other,Air,8-14 nights,45-54,0.33,4.62,0.31,smaller spenders
2003,USA,Other,Air,8-14 nights,55-64,0.48,0.48,0.02,smaller spenders
2003,USA,Other,Air,15+ nights,0-15,0.27,0.27,0.03,smaller spenders
2003,USA,Other,Air,15+ nights,55-64,0.22,0.89,0.02,smaller spenders
2003,USA,Other,Sea,15+ nights,55-64,2.72,46.16,2.49,smaller spenders
2003,USA,Holiday,Air,1-3 nights,25-34,4.44,11.17,1.18,smaller spenders
2003,USA,Holiday,Air,1-3 nights,45-54,0.87,1.91,0.18,smaller spenders
2003,USA,Holiday,Air,4-7 nights,0-15,0.89,1.79,0.06,smaller spenders
2003,USA,Holiday,Air,4-7 nights,25-34,0.56,2.87,0.13,smaller spenders
2003,USA,Holiday,Air,4-7 nights,35-44,2.32,10.88,0.82,smaller spenders
2003,USA,Holiday,Air,4-7 nights,45-54,10.52,41.81,3.78,medium spenders
2003,USA,Holiday,Air,4-7 nights,55-64,4.92,24.66,3.35,medium spenders
2003,USA,Holiday,Air,4-7 nights,65+,2.24,5.59,0.54,smaller spenders
2003,USA,Holiday,Air,8-14 nights,0-15,0.92,2.75,0.16,smaller spenders
2003,USA,Holiday,Air,8-14 nights,16-24,9.33,44.14,2.65,medium spenders
2003,USA,Holiday,Air,8-14 nights,25-34,6.78,49.05,2.26,medium spenders
2003,USA,Holiday,Air,8-14 nights,35-44,6.19,45.22,2.78,medium spenders
2003,USA,Holiday,Air,8-14 nights,45-54,13.67,113.9,16.55,big spenders
2003,USA,Holiday,Air,8-14 nights,55-64,15.21,93.7,10.6,medium spenders
2003,USA,Holiday,Air,8-14 nights,65+,7.22,72.49,5.98,medium spenders
2003,USA,Holiday,Air,15+ nights,0-15,0.98,2.57,0.18,smaller spenders
2003,USA,Holiday,Air,15+ nights,16-24,1.43,5.92,0.28,smaller spenders
2003,USA,Holiday,Air,15+ nights,25-34,2.41,26.3,0.91,smaller spenders
2003,USA,Holiday,Air,15+ nights,35-44,1.4,16.68,1.81,smaller spenders
2003,USA,Holiday,Air,15+ nights,45-54,4.12,40.52,3.46,medium spenders
2003,USA,Holiday,Air,15+ nights,55-64,4.88,52.33,3.35,medium spenders
2003,USA,Holiday,Air,15+ nights,65+,4.75,76.41,4.73,medium spenders
2003,USA,Holiday,Sea,4-7 nights,35-44,0.52,1.02,0.03,smaller spenders
2003,USA,Holiday,Sea,4-7 nights,45-54,2.03,3.99,0.71,smaller spenders
2003,USA,Holiday,Sea,4-7 nights,55-64,0.02,0.14,0.04,smaller spenders
2003,USA,Holiday,Sea,8-14 nights,55-64,1.55,15.39,0.08,smaller spenders
2003,USA,Holiday,Sea,15+ nights,35-44,1.44,15.33,1.02,smaller spenders
2003,USA,Holiday,Tunnel,8-14 nights,16-24,0.14,0.27,0.01,smaller spenders
2003,USA,Holiday,Tunnel,8-14 nights,35-44,0.5,0.5,0.06,smaller spenders
2003,USA,Holiday,Tunnel,8-14 nights,45-54,0.5,2.43,0.15,smaller spenders
2003,USA,Holiday,Tunnel,8-14 nights,65+,0.5,0.5,0.04,smaller spenders
2003,USA,Holiday,Tunnel,15+ nights,45-54,0.5,1.49,0.02,smaller spenders
2003,USA,Holiday,Tunnel,15+ nights,65+,0.14,3.27,0.22,smaller spenders
2003,USA,Business,Air,1-3 nights,25-34,1.88,4.94,0.21,smaller spenders
2003,USA,Business,Air,1-3 nights,35-44,1.32,3.96,0.68,smaller spenders
2003,USA,Business,Air,1-3 nights,45-54,2.54,5.18,1.86,smaller spenders
2003,USA,Business,Air,4-7 nights,25-34,0.55,3.83,0.55,smaller spenders
2003,USA,Business,Air,4-7 nights,35-44,0.22,0.43,0,smaller spenders
2003,USA,Business,Air,4-7 nights,45-54,1.85,11.3,1.64,smaller spenders
2003,USA,Business,Air,4-7 nights,55-64,2.5,12.4,4.59,smaller spenders
2003,USA,Business,Air,8-14 nights,25-34,1.66,16.67,2.39,smaller spenders
2003,USA,Business,Air,8-14 nights,35-44,0.22,0.22,0,smaller spenders
2003,USA,Business,Air,8-14 nights,45-54,2.65,13.3,1.22,smaller spenders
2003,USA,Business,Air,8-14 nights,55-64,1.4,11.88,1.66,smaller spenders
2003,USA,Business,Air,15+ nights,16-24,0.33,0.33,0,smaller spenders
2003,USA,Business,Air,15+ nights,45-54,1.03,4.31,0.44,smaller spenders
2003,USA,Business,Air,15+ nights,55-64,2.2,30.6,1.9,smaller spenders
2003,USA,Business,Air,15+ nights,65+,0.38,1.52,0.02,smaller spenders
2003,USA,Business,Tunnel,1-3 nights,55-64,0.49,0.49,0.05,smaller spenders
2003,USA,VFR,Air,1-3 nights,16-24,1.36,1.35,0.01,smaller spenders
2003,USA,VFR,Air,1-3 nights,35-44,1.36,2.71,0.43,smaller spenders
2003,USA,VFR,Air,1-3 nights,45-54,1.36,1.35,0.15,smaller spenders
2003,USA,VFR,Air,1-3 nights,55-64,1.36,4.06,1.3,smaller spenders
2003,USA,VFR,Air,4-7 nights,35-44,1.36,9.48,1.74,smaller spenders
2003,USA,VFR,Air,4-7 nights,45-54,3.06,18.61,1.51,smaller spenders
2003,USA,VFR,Air,8-14 nights,0-15,0.9,7.5,0.53,smaller spenders
2003,USA,VFR,Air,8-14 nights,16-24,2.91,21.64,0.11,smaller spenders
2003,USA,VFR,Air,8-14 nights,25-34,3.46,33.17,1.7,smaller spenders
2003,USA,VFR,Air,8-14 nights,35-44,3.61,38.36,1.81,smaller spenders
2003,USA,VFR,Air,8-14 nights,45-54,1.23,6.58,0.32,smaller spenders
2003,USA,VFR,Air,8-14 nights,55-64,3.33,23.19,1.44,smaller spenders
2003,USA,VFR,Air,8-14 nights,65+,3.28,35.59,1,smaller spenders
2003,USA,VFR,Air,15+ nights,0-15,4.27,56.72,0.91,smaller spenders
2003,USA,VFR,Air,15+ nights,25-34,0.46,0.92,0.04,smaller spenders
2003,USA,VFR,Air,15+ nights,35-44,1.84,33.42,1.66,smaller spenders
2003,USA,VFR,Air,15+ nights,45-54,1.14,5.4,0.5,smaller spenders
2003,USA,VFR,Air,15+ nights,55-64,3.55,75.14,4.07,medium spenders
2003,USA,VFR,Air,15+ nights,65+,2.03,130.09,3.84,smaller spenders
2003,USA,VFR,Sea,15+ nights,65+,0.02,0.2,0.01,smaller spenders
2003,USA,Study,Air,4-7 nights,16-24,1.32,9.98,0.69,smaller spenders
2003,USA,Study,Air,8-14 nights,16-24,0.33,0.35,0.04,smaller spenders
2003,USA,Study,Air,15+ nights,16-24,0.71,1.53,0.1,smaller spenders
2003,USA,Study,Air,15+ nights,25-34,0.62,22.01,1.38,smaller spenders
2003,USA,Study,Sea,15+ nights,16-24,1.49,4.32,0.3,smaller spenders
2003,USA,Other,Air,1-3 nights,55-64,1.32,3.11,0.54,smaller spenders
2003,USA,Other,Air,4-7 nights,45-54,2.08,15.83,1.13,smaller spenders
2003,USA,Other,Air,4-7 nights,55-64,1.53,10.81,0.85,smaller spenders
2003,USA,Other,Air,4-7 nights,65+,1.65,9.71,2.57,smaller spenders
2003,USA,Other,Air,8-14 nights,16-24,0.52,4.87,0.09,smaller spenders
2003,USA,Other,Air,8-14 nights,65+,0.33,0.39,0,smaller spenders
2003,USA,Other,Air,15+ nights,16-24,0.33,44.7,0.25,smaller spenders
2003,USA,Holiday,Air,1-3 nights,25-34,0.55,1.1,0.17,smaller spenders
2003,USA,Holiday,Air,1-3 nights,35-44,1.38,4.16,0.72,smaller spenders
2003,USA,Holiday,Air,4-7 nights,16-24,1.31,7.86,0.36,smaller spenders
2003,USA,Holiday,Air,4-7 nights,25-34,0.49,1.49,0.25,smaller spenders
2003,USA,Holiday,Air,4-7 nights,35-44,3.02,18.83,2.95,smaller spenders
2003,USA,Holiday,Air,4-7 nights,45-54,1.31,9.17,1.39,smaller spenders
2003,USA,Holiday,Air,4-7 nights,55-64,3.42,19,2.53,smaller spenders
2003,USA,Holiday,Air,4-7 nights,65+,2.06,11.66,1.39,smaller spenders
2003,USA,Holiday,Air,8-14 nights,16-24,0.47,6.62,0.36,smaller spenders
2003,USA,Holiday,Air,8-14 nights,35-44,1.49,7.22,0.52,smaller spenders
2003,USA,Holiday,Air,8-14 nights,45-54,2.64,16.02,2.74,smaller spenders
2003,USA,Holiday,Air,8-14 nights,55-64,1.11,2.83,0.19,smaller spenders
2003,USA,Holiday,Air,8-14 nights,65+,2.16,18.21,1.03,smaller spenders
2003,USA,Holiday,Air,15+ nights,45-54,0.26,3.45,0.36,smaller spenders
2003,USA,Holiday,Air,15+ nights,55-64,1.25,12.26,0.33,smaller spenders
2003,USA,Holiday,Air,15+ nights,65+,0.53,3.86,0.17,smaller spenders
2003,USA,Holiday,Sea,4-7 nights,55-64,2.77,5.55,0.59,smaller spenders
2003,USA,Holiday,Sea,4-7 nights,65+,11.1,27.75,2.73,medium spenders
2003,USA,Holiday,Tunnel,4-7 nights,45-54,0.54,1.64,0.17,smaller spenders
2003,USA,Holiday,Tunnel,4-7 nights,55-64,0.52,1.05,0.07,smaller spenders
2003,USA,Business,Air,1-3 nights,35-44,0.26,0.26,0.03,smaller spenders
2003,USA,Business,Air,1-3 nights,45-54,0.97,2.41,0.19,smaller spenders
2003,USA,Business,Air,1-3 nights,55-64,1.61,4.32,0.21,smaller spenders
2003,USA,Business,Air,4-7 nights,25-34,0.34,0.67,0.06,smaller spenders
2003,USA,Business,Air,4-7 nights,35-44,1.54,5.96,0.72,smaller spenders
2003,USA,Business,Air,4-7 nights,45-54,2.14,9.75,2.42,smaller spenders
2003,USA,Business,Air,4-7 nights,55-64,0.43,0.86,0.01,smaller spenders
2003,USA,Business,Air,8-14 nights,35-44,0.43,2.15,0.05,smaller spenders
2003,USA,Business,Air,8-14 nights,45-54,2.63,11.44,0.81,smaller spenders
2003,USA,Business,Air,15+ nights,35-44,0.26,0.52,0.03,smaller spenders
2003,USA,Business,Sea,8-14 nights,25-34,3.04,8.68,0.06,smaller spenders
2003,USA,VFR,Air,1-3 nights,25-34,0.34,0.72,0.07,smaller spenders
2003,USA,VFR,Air,4-7 nights,25-34,1.89,12.49,0.31,smaller spenders
2003,USA,VFR,Air,4-7 nights,35-44,1.04,6.96,0.57,smaller spenders
2003,USA,VFR,Air,4-7 nights,45-54,1.57,8.27,1.84,smaller spenders
2003,USA,VFR,Air,8-14 nights,16-24,2.09,26.77,1.02,smaller spenders
2003,USA,VFR,Air,8-14 nights,25-34,0.52,1.97,0.04,smaller spenders
2003,USA,VFR,Air,8-14 nights,35-44,0.93,6.96,0.28,smaller spenders
2003,USA,VFR,Air,8-14 nights,45-54,1.57,11.83,0.35,smaller spenders
2003,USA,VFR,Air,8-14 nights,55-64,0.96,7.23,0.58,smaller spenders
2003,USA,VFR,Air,15+ nights,35-44,0.26,1.69,0.07,smaller spenders
2003,USA,VFR,Air,15+ nights,45-54,2.47,52.45,0.51,smaller spenders
2003,USA,VFR,Air,15+ nights,55-64,0.7,4.49,0.17,smaller spenders
2003,USA,VFR,Air,15+ nights,65+,0.26,7.02,0.09,smaller spenders
2003,USA,Study,Air,15+ nights,16-24,1.68,74.89,3.43,smaller spenders
2003,USA,Study,Tunnel,15+ nights,16-24,0.52,1.05,0.11,smaller spenders
2003,USA,Other,Air,1-3 nights,35-44,0.7,0.72,0,smaller spenders
2003,USA,Other,Air,4-7 nights,45-54,1.33,8.17,0.97,smaller spenders
2003,USA,Other,Air,8-14 nights,45-54,0.24,0.24,0,smaller spenders
2003,USA,Other,Air,15+ nights,16-24,0.33,0.68,0.01,smaller spenders
2004,USA,Holiday,Air,1-3 nights,45-54,0.31,0.31,0.02,smaller spenders
2004,USA,Holiday,Air,4-7 nights,16-24,0.81,2.43,0.18,smaller spenders
2004,USA,Holiday,Air,4-7 nights,25-34,0.6,1.56,0.1,smaller spenders
2004,USA,Holiday,Air,4-7 nights,35-44,0.26,0.77,0.09,smaller spenders
2004,USA,Holiday,Air,4-7 nights,45-54,1.1,2.28,0.21,smaller spenders
2004,USA,Holiday,Air,4-7 nights,55-64,2.25,13.83,1.16,smaller spenders
2004,USA,Holiday,Air,4-7 nights,65+,0.69,2.77,0.3,smaller spenders
2004,USA,Holiday,Air,8-14 nights,0-15,0.23,0.7,0.06,smaller spenders
2004,USA,Holiday,Air,8-14 nights,25-34,2,12.42,0.8,smaller spenders
2004,USA,Holiday,Air,8-14 nights,45-54,1.4,5.61,0.33,smaller spenders
2004,USA,Holiday,Air,8-14 nights,55-64,0.72,2.68,0.21,smaller spenders
2004,USA,Holiday,Air,8-14 nights,65+,1.16,2.46,0.13,smaller spenders
2004,USA,Holiday,Air,15+ nights,16-24,2.13,8.96,0.49,smaller spenders
2004,USA,Holiday,Air,15+ nights,55-64,0.51,1.54,0.07,smaller spenders
2004,USA,Holiday,Air,15+ nights,65+,0.33,1.32,0.06,smaller spenders
2004,USA,Holiday,Sea,8-14 nights,55-64,2.26,9.06,0.46,smaller spenders
2004,USA,Business,Air,1-3 nights,25-34,1.22,1.22,0.19,smaller spenders
2004,USA,Business,Air,1-3 nights,35-44,0.48,0.73,0.09,smaller spenders
2004,USA,Business,Air,1-3 nights,45-54,1.46,2.68,0.94,smaller spenders
2004,USA,Business,Air,1-3 nights,55-64,0.33,0.99,0.14,smaller spenders
2004,USA,Business,Air,4-7 nights,25-34,0.25,0.77,0.08,smaller spenders
2004,USA,Business,Air,4-7 nights,35-44,0.58,1.5,0.24,smaller spenders
2004,USA,Business,Air,4-7 nights,45-54,0.38,1.14,0.59,smaller spenders
2004,USA,Business,Air,8-14 nights,16-24,0.23,0.64,0.01,smaller spenders
2004,USA,Business,Air,8-14 nights,25-34,0.43,0.43,0,smaller spenders
2004,USA,Business,Air,8-14 nights,35-44,0.75,5,0.92,smaller spenders
2004,USA,Business,Air,15+ nights,25-34,0.25,0.77,0.26,smaller spenders
2004,USA,Business,Sea,4-7 nights,25-34,3.31,3.31,0.13,smaller spenders
2004,USA,VFR,Air,4-7 nights,25-34,1.74,6.97,1.35,smaller spenders
2004,USA,VFR,Air,4-7 nights,45-54,0.43,3.04,0.34,smaller spenders
2004,USA,VFR,Air,4-7 nights,55-64,0.37,2.59,0.12,smaller spenders
2004,USA,VFR,Air,8-14 nights,16-24,0.25,0.74,0.02,smaller spenders
2004,USA,VFR,Air,8-14 nights,25-34,2.47,14.97,0.33,smaller spenders
2004,USA,VFR,Air,8-14 nights,35-44,1.71,11.71,0.16,smaller spenders
2004,USA,VFR,Air,8-14 nights,45-54,0.39,3.08,0.28,smaller spenders
2004,USA,VFR,Air,8-14 nights,55-64,0.23,0.9,0.09,smaller spenders
2004,USA,VFR,Air,8-14 nights,65+,0.27,0.82,0.03,smaller spenders
2004,USA,VFR,Air,15+ nights,16-24,1.82,85.31,1.12,smaller spenders
2004,USA,VFR,Air,15+ nights,25-34,2.02,22.5,0.49,smaller spenders
2004,USA,VFR,Air,15+ nights,35-44,0.78,23.07,1.01,smaller spenders
2004,USA,VFR,Air,15+ nights,55-64,0.24,2.35,0.09,smaller spenders
2004,USA,VFR,Tunnel,1-3 nights,16-24,0.63,0.77,0.03,smaller spenders
2004,USA,Study,Air,15+ nights,16-24,1.27,63.88,1,smaller spenders
2004,USA,Study,Tunnel,1-3 nights,25-34,2.46,2.31,0.09,smaller spenders
2004,USA,Study,Tunnel,15+ nights,25-34,0.5,2.8,0.01,smaller spenders
2004,USA,Other,Air,1-3 nights,25-34,0.25,0.76,0.27,smaller spenders
2004,USA,Other,Air,4-7 nights,16-24,0.25,0.51,0.01,smaller spenders
2004,USA,Other,Air,15+ nights,55-64,0.32,6.94,0.9,smaller spenders
2004,USA,Holiday,Air,1-3 nights,35-44,0.46,0.46,0.01,smaller spenders
2004,USA,Holiday,Air,1-3 nights,55-64,1.29,1.31,0.02,smaller spenders
2004,USA,Holiday,Air,4-7 nights,16-24,4.37,16.89,1.35,smaller spenders
2004,USA,Holiday,Air,4-7 nights,25-34,1.74,6.3,0.79,smaller spenders
2004,USA,Holiday,Air,4-7 nights,35-44,0.24,0.48,0.02,smaller spenders
2004,USA,Holiday,Air,4-7 nights,45-54,2.31,10.87,0.77,smaller spenders
2004,USA,Holiday,Air,4-7 nights,55-64,1.24,4.38,0.17,smaller spenders
2004,USA,Holiday,Air,4-7 nights,65+,1.49,8.97,1.63,smaller spenders
2004,USA,Holiday,Air,8-14 nights,0-15,0.56,6.02,0.33,smaller spenders
2004,USA,Holiday,Air,8-14 nights,16-24,3.17,10.24,0.45,smaller spenders
2004,USA,Holiday,Air,8-14 nights,25-34,1.98,11.79,0.7,smaller spenders
2004,USA,Holiday,Air,8-14 nights,35-44,7.09,59.62,7.01,medium spenders
2004,USA,Holiday,Air,8-14 nights,45-54,10.13,66.23,5.21,medium spenders
2004,USA,Holiday,Air,8-14 nights,55-64,12.3,122.68,13.44,medium spenders
2004,USA,Holiday,Air,8-14 nights,65+,6.25,34.18,2.95,medium spenders
2004,USA,Holiday,Air,15+ nights,0-15,0.69,12.31,0.19,smaller spenders
2004,USA,Holiday,Air,15+ nights,16-24,0.49,1.18,0.07,smaller spenders
2004,USA,Holiday,Air,15+ nights,25-34,0.51,6.32,0.03,smaller spenders
2004,USA,Holiday,Air,15+ nights,35-44,0.47,1.77,0.1,smaller spenders
2004,USA,Holiday,Air,15+ nights,45-54,2.4,10.72,0.37,smaller spenders
2004,USA,Holiday,Air,15+ nights,55-64,1.53,14.16,1.16,smaller spenders
2004,USA,Holiday,Air,15+ nights,65+,2.61,32.38,2.25,smaller spenders
2004,USA,Holiday,Sea,4-7 nights,16-24,1.64,4.97,0.17,smaller spenders
2004,USA,Holiday,Sea,4-7 nights,55-64,0.02,0.05,0,smaller spenders
2004,USA,Holiday,Sea,8-14 nights,16-24,0.95,2.87,0.15,smaller spenders
2004,USA,Holiday,Sea,8-14 nights,55-64,0.02,0.07,0,smaller spenders
2004,USA,Holiday,Sea,15+ nights,65+,0.02,0.05,0,smaller spenders
2004,USA,Holiday,Tunnel,4-7 nights,0-15,0.93,2.33,0.15,smaller spenders
2004,USA,Holiday,Tunnel,4-7 nights,16-24,1.41,5.69,0.27,smaller spenders
2004,USA,Holiday,Tunnel,4-7 nights,35-44,0.46,1.82,0.06,smaller spenders
2004,USA,Holiday,Tunnel,8-14 nights,16-24,0.46,1.37,0.01,smaller spenders
2004,USA,Holiday,Tunnel,8-14 nights,65+,0.48,1.45,0.04,smaller spenders
2004,USA,Business,Air,1-3 nights,45-54,2.18,5.68,1.38,smaller spenders
2004,USA,Business,Air,1-3 nights,55-64,0.46,0.46,0.09,smaller spenders
2004,USA,Business,Air,4-7 nights,16-24,0.32,2.25,0.19,smaller spenders
2004,USA,Business,Air,4-7 nights,25-34,0.73,5.08,0.59,smaller spenders
2004,USA,Business,Air,4-7 nights,35-44,2.19,10.11,1.24,smaller spenders
2004,USA,Business,Air,4-7 nights,45-54,3.14,9.01,1.56,smaller spenders
2004,USA,Business,Air,4-7 nights,55-64,0.55,0.8,0.06,smaller spenders
2004,USA,Business,Air,8-14 nights,45-54,0.5,1.5,0.03,smaller spenders
2004,USA,Business,Air,15+ nights,16-24,0.26,0.51,0.04,smaller spenders
2004,USA,Business,Air,15+ nights,25-34,0.34,0.34,0.01,smaller spenders
2004,USA,Business,Air,15+ nights,35-44,0.77,8.69,1.79,smaller spenders
2004,USA,Business,Air,15+ nights,45-54,1.24,22.34,0.48,smaller spenders
2004,USA,Business,Air,15+ nights,55-64,0.26,15.05,0.52,smaller spenders
2004,USA,VFR,Air,1-3 nights,65+,0.23,0.45,0.02,smaller spenders
2004,USA,VFR,Air,4-7 nights,16-24,0.69,2.54,0.26,smaller spenders
2004,USA,VFR,Air,4-7 nights,25-34,4.02,20.1,1.11,smaller spenders
2004,USA,VFR,Air,4-7 nights,35-44,1.04,5.08,0.54,smaller spenders
2004,USA,VFR,Air,4-7 nights,45-54,1.47,9.81,0.48,smaller spenders
2004,USA,VFR,Air,4-7 nights,55-64,0.74,3.4,0.35,smaller spenders
2004,USA,VFR,Air,4-7 nights,65+,0.47,2.36,0.17,smaller spenders
2004,USA,VFR,Air,8-14 nights,0-15,1.52,20.18,0.68,smaller spenders
2004,USA,VFR,Air,8-14 nights,16-24,0.77,6.58,0.16,smaller spenders
2004,USA,VFR,Air,8-14 nights,25-34,0.56,5.02,0.26,smaller spenders
2004,USA,VFR,Air,8-14 nights,35-44,0.23,1.36,0.06,smaller spenders
2004,USA,VFR,Air,8-14 nights,45-54,0.49,0.96,0.02,smaller spenders
2004,USA,VFR,Air,8-14 nights,55-64,0.68,3.64,0.31,smaller spenders
2004,USA,VFR,Air,8-14 nights,65+,2.54,11.56,0.65,smaller spenders
2004,USA,VFR,Air,15+ nights,0-15,0.21,4.5,0.03,smaller spenders
2004,USA,VFR,Air,15+ nights,16-24,1.24,29.75,0,smaller spenders
2004,USA,VFR,Air,15+ nights,25-34,1.2,5.11,0.15,smaller spenders
2004,USA,VFR,Air,15+ nights,35-44,0.8,6.44,0.12,smaller spenders
2004,USA,VFR,Air,15+ nights,45-54,0.26,1.53,0.08,smaller spenders
2004,USA,VFR,Air,15+ nights,55-64,2.48,187.15,4.89,smaller spenders
2004,USA,VFR,Air,15+ nights,65+,1.68,22.37,0.56,smaller spenders
2004,USA,VFR,Sea,8-14 nights,35-44,1.56,4.69,0.8,smaller spenders
2004,USA,Study,Air,15+ nights,16-24,2.27,144.46,5.83,medium spenders
2004,USA,Other,Air,1-3 nights,16-24,0.22,0.22,0.03,smaller spenders
2004,USA,Other,Air,4-7 nights,45-54,0.55,2.44,1.25,smaller spenders
2004,USA,Other,Air,8-14 nights,16-24,0.47,1.89,0.11,smaller spenders
2004,USA,Other,Air,8-14 nights,45-54,0.25,0.5,0.03,smaller spenders
2004,USA,Other,Air,15+ nights,16-24,0.49,0.98,0.1,smaller spenders
2004,USA,Other,Air,15+ nights,55-64,0.49,1.47,0.31,smaller spenders
2004,USA,Holiday,Air,1-3 nights,25-34,0.7,2.14,0.3,smaller spenders
2004,USA,Holiday,Air,1-3 nights,35-44,0.34,0.35,0.01,smaller spenders
2004,USA,Holiday,Air,1-3 nights,45-54,2.28,4.74,1.37,smaller spenders
2004,USA,Holiday,Air,1-3 nights,55-64,4.16,10.24,1.65,smaller spenders
2004,USA,Holiday,Air,4-7 nights,0-15,0.45,1.36,0.12,smaller spenders
2004,USA,Holiday,Air,4-7 nights,16-24,0.53,1.6,0.06,smaller spenders
2004,USA,Holiday,Air,4-7 nights,25-34,4.35,17.71,1.61,medium spenders
2004,USA,Holiday,Air,4-7 nights,35-44,8.13,39.15,15.15,medium spenders
2004,USA,Holiday,Air,4-7 nights,45-54,4.63,24.1,4.27,medium spenders
2004,USA,Holiday,Air,4-7 nights,55-64,8.2,44.92,8.35,medium spenders
2004,USA,Holiday,Air,4-7 nights,65+,3.24,18.93,3.87,medium spenders
2004,USA,Holiday,Air,8-14 nights,0-15,4.59,41.34,2.55,medium spenders
2004,USA,Holiday,Air,8-14 nights,16-24,5.78,28.5,1.8,medium spenders
2004,USA,Holiday,Air,8-14 nights,25-34,1.54,9.89,0.47,smaller spenders
2004,USA,Holiday,Air,8-14 nights,35-44,6.34,55.11,4.16,medium spenders
2004,USA,Holiday,Air,8-14 nights,45-54,17.52,151.96,19.68,big spenders
2004,USA,Holiday,Air,8-14 nights,55-64,12.31,131.03,13.86,medium spenders
2004,USA,Holiday,Air,8-14 nights,65+,8.3,71.64,7.26,medium spenders
2004,USA,Holiday,Air,15+ nights,0-15,1.21,11.72,0.41,smaller spenders
2004,USA,Holiday,Air,15+ nights,16-24,1.53,15.01,0.34,smaller spenders
2004,USA,Holiday,Air,15+ nights,25-34,0.23,0.69,0.06,smaller spenders
2004,USA,Holiday,Air,15+ nights,35-44,1.96,37.01,3.21,smaller spenders
2004,USA,Holiday,Air,15+ nights,45-54,1.99,24.12,2.85,smaller spenders
2004,USA,Holiday,Air,15+ nights,55-64,6.78,78.78,6.33,medium spenders
2004,USA,Holiday,Air,15+ nights,65+,3.14,31.2,2.74,smaller spenders
2004,USA,Holiday,Sea,4-7 nights,16-24,1.86,1.86,0.16,smaller spenders
2004,USA,Holiday,Sea,4-7 nights,65+,0.04,0.15,0.01,smaller spenders
2004,USA,Holiday,Sea,15+ nights,0-15,2.08,17.13,0.7,smaller spenders
2004,USA,Holiday,Sea,15+ nights,55-64,0.02,0.13,0.01,smaller spenders
2004,USA,Holiday,Sea,15+ nights,65+,0.02,0.09,0,smaller spenders
2004,USA,Holiday,Tunnel,4-7 nights,16-24,0.51,2.06,0.24,smaller spenders
2004,USA,Holiday,Tunnel,8-14 nights,0-15,0.51,1.03,0.08,smaller spenders
2004,USA,Holiday,Tunnel,8-14 nights,35-44,1.02,4.88,0.86,smaller spenders
2004,USA,Holiday,Tunnel,8-14 nights,65+,0.47,0.94,0,smaller spenders
2004,USA,Holiday,Tunnel,15+ nights,0-15,0.51,11.82,0.73,smaller spenders
2004,USA,Holiday,Tunnel,15+ nights,45-54,0.51,7.71,0.33,smaller spenders
2004,USA,Business,Air,1-3 nights,35-44,0.81,1.56,0.38,smaller spenders
2004,USA,Business,Air,1-3 nights,45-54,3.06,5.73,0.51,smaller spenders
2004,USA,Business,Air,1-3 nights,55-64,1.55,3.25,0.74,smaller spenders
2004,USA,Business,Air,4-7 nights,25-34,1.42,8.44,1.89,smaller spenders
2004,USA,Business,Air,4-7 nights,35-44,1.2,5.02,0.82,smaller spenders
2004,USA,Business,Air,4-7 nights,45-54,0.8,1.07,0.99,smaller spenders
2004,USA,Business,Air,4-7 nights,55-64,0.68,3.71,0.9,smaller spenders
2004,USA,Business,Air,8-14 nights,25-34,0.23,0.96,0.06,smaller spenders
2004,USA,Business,Air,8-14 nights,35-44,0.7,5.62,1.07,smaller spenders
